1396860284560715783,https://twitter.com/sbmclassic1988/status/1396860284560715783,sbmclassic1988,@IDF From Tanzania East Africa. I support Palestine 🇵🇸✌️,0.4019
1403661540138520577,https://twitter.com/Govindkumarmath/status/1403661540138520577,Govindkumarmath,"@SufyanArafath @IDF Not True Indian, indian who stands with pak, Isis stands with..",-0.3252
1403385045730037761,https://twitter.com/fadhi01092627/status/1403385045730037761,fadhi01092627,@IDF @IDF koyak Israel https://t.co/dscalhzhB5,0.0
1403336125851131904,https://twitter.com/MakKauH75433064/status/1403336125851131904,MakKauH75433064,@IDF #VisitIsrael #IStandWithIsrael #israeltourism https://t.co/xrtC5CrBaD,0.0
1402963071610544128,https://twitter.com/m7mdkurd/status/1402963071610544128,m7mdkurd,"A rare unfiltered look into the treatment of Palestinians inside Israeli Occupation prisons: this 2019 vid reveals the IOF storming Naqab prison, barbarically assaulting 55 prisoners for 10 mins straight &amp; leaving them tied-up atop each other for many hours. 15 were hospitalized. https://t.co/KbIA9XG5W2",-0.8402
1403205046985060353,https://twitter.com/4mielia/status/1403205046985060353,4mielia,@IDF https://t.co/NcXWKBrtVD,0.0
1403118133217464324,https://twitter.com/fuadalsaiary/status/1403118133217464324,fuadalsaiary,@IDF #Israel Terrorist nazi state backed by the Jungle USA used evil Jeffery Epstein &amp; Ghislaine Maxwell to video politicians &amp; celebrities sexually abusing American children &amp; send it to MOSSAD to blackmail &amp; forcefully support the apartheid state. #palestine https://t.co/Fwf1S89HSY,-0.8834
1402106479847501824,https://twitter.com/ErenSmi58528518/status/1402106479847501824,ErenSmi58528518,@IDF Damn man saved lives ? Nice joke,0.6249
1402099104176513029,https://twitter.com/Samanth25609324/status/1402099104176513029,Samanth25609324,@SuchitraVarkal @IDF N after more than 70 years stealing Palestine  they still cant win??\nWeak,-0.6199
1401574849206652933,https://twitter.com/ramoladina/status/1401574849206652933,ramoladina,@IDF https://t.co/S17glzwqR7,0.0
1401461014168686593,https://twitter.com/SyeAnem/status/1401461014168686593,SyeAnem,@IDF #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism #IsraeliTerrorism,0.0
1401189462000889856,https://twitter.com/Ren___UvU/status/1401189462000889856,Ren___UvU,@IDF Koyakkkkkkk koyakkkkkk,0.0
1401051014971625475,https://twitter.com/LianardDouroum/status/1401051014971625475,LianardDouroum,@IDF Just gonna put this here for all the avengelical person 🥰\n\nhttps://t.co/XqY3DsN2L7,0.4588
1401027915580534784,https://twitter.com/fadhi01092627/status/1401027915580534784,fadhi01092627,@IDF https://t.co/42EwvgEvCo,0.0
1400997380682514433,https://twitter.com/Jeme31700715/status/1400997380682514433,Jeme31700715,@IDF https://t.co/yLhFd6Rb1T,0.0
1400980147759509505,https://twitter.com/Boom00242752/status/1400980147759509505,Boom00242752,@IDF bla bla black sheep what she talking https://t.co/2ht2d3DL9n,0.0
1400635954155593732,https://twitter.com/angelicaaish/status/1400635954155593732,angelicaaish,@IDF Saved lives with killed hundred Of children n women?? Shame of you.\n#IsraelTerrorists \n#IsraelKoyak,-0.7319
1400554892578619395,https://twitter.com/_mavimuhacire/status/1400554892578619395,_mavimuhacire,@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube The future is not determined. What will happen in the future has not been determined. But only Allah knows what will happen in the future. This proves its strength.,0.5047
1400555046367080449,https://twitter.com/_mavimuhacire/status/1400555046367080449,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube That is, the fact that Allah knows what action we will do does not mean that he determines which action we will do. It is in his power to know. The absence of determinism brings free will.",0.5106
1400540991992500227,https://twitter.com/_mavimuhacire/status/1400540991992500227,_mavimuhacire,@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Can you give me the definition of determinism?,0.0
1400549003331260427,https://twitter.com/yusufsafudien/status/1400549003331260427,yusufsafudien,"@_nurmuhacire @jackjohnsonny @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Bruh, he literally explained it. Either you can’t read or you just don’t want to. Either way I’m done with you. 🤙🏽",0.5423
1400540795006947331,https://twitter.com/AinAzzet/status/1400540795006947331,AinAzzet,@IDF #StandwithPalestine #FreePalestine #GazaUnderAttack 🇵🇸🇵🇸🇵🇸 #israelkoyak #IsraelTerrorists  fawk who #standwithisreal halamak kasar pulak 😺🤭💩👍🏻 https://t.co/2nBebG4Zas,0.6908
1400526474805977088,https://twitter.com/_mavimuhacire/status/1400526474805977088,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube A person can choose heaven from the places of the hereafter by using his partial will appropriately. Allah has drawn the paths of that land of bliss with His Divine will (such as ""believe"", ""worship"", ""zakat will be given"", ""haram will not be eaten"", ""no gambling will be allowed""",0.9153
1400526646768279557,https://twitter.com/_mavimuhacire/status/1400526646768279557,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube , ""lie will not be told"", ""it will not go astray""...) but he has not forced people to comply with this will. As a matter of fact, the Qur'an states, ""There is no compulsion in religion."" commandment is the clearest and clearest expression of the Divine will at this point.",0.7558
1400525645025775617,https://twitter.com/_mavimuhacire/status/1400525645025775617,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Both cannot be performed simultaneously. While man is doing the things left to his will in order, countless activities are seen together in the hundred trillion cells in his body. That is to say, the human body is regulated and governed by a universal will.",0.0
1400525488058245132,https://twitter.com/_mavimuhacire/status/1400525488058245132,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube A person can only will one thing at a time. He cannot say two words together, he cannot look in two directions at the same time, he cannot think of two meanings together. This state is called “teakubi”. In other words, one job is seen first, and then another job starts to appear.",0.0
1400524991179993088,https://twitter.com/_mavimuhacire/status/1400524991179993088,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Juz'i Irade: ""The will that can only focus on one thing at a time, and cannot deal with two things together. human will.",0.0
1400524632923443200,https://twitter.com/_mavimuhacire/status/1400524632923443200,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube But in terms of his actions, he is free and free, he does what he wants and does not do what he does not want. This is where man is responsible. Otherwise, no human height or color will be taken into account.",0.8663
1400524516615393282,https://twitter.com/_mavimuhacire/status/1400524516615393282,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube In one aspect, man is a prisoner of fate, and in another aspect, he is free. Every human being is completely condemned to fate in matters such as his creation, whether he is male or female, the color of his hair, his length.",-0.2944
1400523868637478915,https://twitter.com/_mavimuhacire/status/1400523868637478915,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube It has always been by fate that plants and animals are divided into genera and species, and that different abilities are attached to each species.",0.25
1400523648268746758,https://twitter.com/_mavimuhacire/status/1400523648268746758,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Every event, from the creation of the universe in six periods to its formation in the womb of man in nine months, shows qader. Every wise arrangement, from the solar system to the atomic systems, announces qader. The numbers and properties of the elements foretell qader.",0.6369
1400522829687398404,https://twitter.com/_mavimuhacire/status/1400522829687398404,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Qaza , on the other hand, is the creation of something planned in destiny. Allah Almighty states that He created everything with a qader.",0.743
1400522710070042626,https://twitter.com/_mavimuhacire/status/1400522710070042626,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Qader is Allah's knowledge of everything that has happened and will happen from eternity to eternity, everything and every state, time, place, attributes and characteristics of it, and appreciating it accordingly.",0.4404
1400509339773898754,https://twitter.com/yusufsafudien/status/1400509339773898754,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You know jack shit😂,-0.1779
1400509158236082176,https://twitter.com/yusufsafudien/status/1400509158236082176,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Lopl, you are vark stupid. I clearly explained how I creator is all knowing, thus he knows every outcome to every situation. Thus he is able to predict our every move. We are free to make our own choices in this life but he already knows our next move before we even make it.",0.2023
1400508683247886339,https://twitter.com/yusufsafudien/status/1400508683247886339,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You know nothing about me, you just full of assumptions and opinions😂🤣",0.7269
1400508337687564288,https://twitter.com/yusufsafudien/status/1400508337687564288,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Also, I can’t dumb it down any further, I told you this before and I’ll say it again. You read to respond, not to understand. You hear but you don’t listen. But it’s all good, I’m done with you, I’ve made my point, if you don’t wanna understand that’s on you, safe 🤙🏻",0.8968
1400507898535583745,https://twitter.com/yusufsafudien/status/1400507898535583745,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube How do you know what I know? 😂you don’t even know me 😂,0.25
1400507403850891270,https://twitter.com/yusufsafudien/status/1400507403850891270,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube It clearly does, you just don’t want to understand and that’s your own buzz 😂. My belief is unshakable😌",0.8176
1400507242689056773,https://twitter.com/yusufsafudien/status/1400507242689056773,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube The best theologians are not infallible. Who says they know everything 😂,0.7964
1400506637169926151,https://twitter.com/yusufsafudien/status/1400506637169926151,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You can, you clearly underestimate the might of our creator 😌",0.4767
1400506426573869060,https://twitter.com/yusufsafudien/status/1400506426573869060,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube No, you lack understanding and maybe you’ll never understand because you don’t want to😂",0.2263
1400506150282530817,https://twitter.com/yusufsafudien/status/1400506150282530817,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube No you stupid cause you can’t integrate the 2😂,0.5386
1400505633712099328,https://twitter.com/yusufsafudien/status/1400505633712099328,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You will never understand how Qadr works.,0.0
1400506027045425153,https://twitter.com/yusufsafudien/status/1400506027045425153,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Cause if you understood that you will easily understand that he already knows the outcome before we’ve made a decision thus he is able to predetermine every answer to ever situation and equation .,0.34
1400505468649345027,https://twitter.com/yusufsafudien/status/1400505468649345027,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube No sir, you fail to understand that our creator is all knowing. It’s one of his 99 attributes. Which means he knows everything, past, present and future. Thus simply put he knows every decision we’ve made and know’s every decision we will make. If you can fully comprehend that",-0.6908
1400504910546886658,https://twitter.com/yusufsafudien/status/1400504910546886658,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube I can’t make it any simpler for you. If you don’t understand it, it’s because you don’t want to. صُمٌّ بُكْمٌ عُمْىٌ فَهُمْ لاَ يَرْجِعُونَ https://t.co/bDmgHOIyAP",0.0772
1400503402489159685,https://twitter.com/yusufsafudien/status/1400503402489159685,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Clearly the might of our creator is too enormous for your narrow mind 🤷🏽‍♂️,0.4019
1400503127116292103,https://twitter.com/yusufsafudien/status/1400503127116292103,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You proved nothing😂🤣,0.8256
1400429506394038279,https://twitter.com/_mavimuhacire/status/1400429506394038279,_mavimuhacire,@yusufsafudien @SiriusSeaStar77 @jackjohnsonny @Ophanim8 @IDF Not worth the hassle. Never mind. Their eyes and hearts are closed. They only see what they want to see. They only hear what they want to hear. Guidance is from Allah. Alhamdulillah for we being muslim. Allah and Islam are free from all deficiencies.,0.8193
1400482419568828420,https://twitter.com/rafiqqqihhh/status/1400482419568828420,rafiqqqihhh,@_nurmuhacire @yusufsafudien @SiriusSeaStar77 @jackjohnsonny @Ophanim8 @IDF 💯,0.0
1400406822662639618,https://twitter.com/yusufsafudien/status/1400406822662639618,yusufsafudien,@SiriusSeaStar77 @jackjohnsonny @_nurmuhacire @Ophanim8 @IDF Hou jou bek. All you do is make statements with fokol to back it up. So your input means nothing,0.0
1400406579657183232,https://twitter.com/yusufsafudien/status/1400406579657183232,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Yes everything is already written down but that’s because our creator is all knowing and already knows the choices we’ll make so the outcomes are already known to him . You lack basic understanding and that’s why you argument is irrelevant,-0.6542
1400407362612219912,https://twitter.com/yusufsafudien/status/1400407362612219912,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Your points are so subjective. Try understanding the religion in it’s entirety before criticising that which you do not understand 😂,0.0516
1400277679362826250,https://twitter.com/SiriusSeaStar77/status/1400277679362826250,SiriusSeaStar77,"@jackjohnsonny @_nurmuhacire @yusufsafudien @Ophanim8 @IDF Islam is apostasy, not for trusting.",-0.3089
1400406267206770696,https://twitter.com/yusufsafudien/status/1400406267206770696,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube You still wrong cause you really don’t understand Qadr . You’re narrow minded. Qadr is not directly translated to predestination. It actually has a few meanings such as power ,fate, for-ordainment and predestination.",-0.4767
1400397677796413444,https://twitter.com/_mavimuhacire/status/1400397677796413444,_mavimuhacire,@SiriusSeaStar77 @jackjohnsonny @yusufsafudien @Ophanim8 @IDF Idle talk. There is not the slightest thing you know right about Islam. You get false information from the wrong people just to insult. This is what we call blackignorant. Ignorant people like you can never improve themselves.,-0.8129
1400221517326086146,https://twitter.com/DneenSama/status/1400221517326086146,DneenSama,@IDF how about this??..attacking mosque?? https://t.co/Ajvh1ZkETF,0.0
1400209542034644992,https://twitter.com/_mavimuhacire/status/1400209542034644992,_mavimuhacire,@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF These sensible sentences may have been a little too much for your brain. \ngive yourself some time off. For your brain to perceive a little \n;),0.0516
1400209292003885060,https://twitter.com/yusufsafudien/status/1400209292003885060,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube I don’t believe you truly understand the meaning of Qadr. I explained it as simply as I could to help you understand but you don’t want to understand so I’m tired of explaining the same thing to you. You’re entitled to your own opinion,0.1612
1400208563046334465,https://twitter.com/_mavimuhacire/status/1400208563046334465,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF All isms are the product of people. \nThat's why isms are doomed to disappear. You don't know but let me tell you anyway. ""All isms are straitjackets clothe on us."" (Cemil Meriç)",-0.4678
1400205926121017354,https://twitter.com/_mavimuhacire/status/1400205926121017354,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF Yes, congratulations. One more ism. \nYou know, orientalists study Islam very well. Alone. But not because they understand or really wonder what's what. Their only goal is to find a flaw in Islam, even if it is a small one. But Islam is perfect. They overlook this.",0.8558
1400202608598528004,https://twitter.com/_mavimuhacire/status/1400202608598528004,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF You are so right, now say this sentence to yourself the same way.",0.0964
1400202356344688642,https://twitter.com/_mavimuhacire/status/1400202356344688642,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF If you were a smart person, you would look at the meaning and accuracy of the sentences , not who it belongs to",0.4404
1400109010129502208,https://twitter.com/yusufsafudien/status/1400109010129502208,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF I’m talking about you and I don’t know enough but I’m sure there are scholars who can give you a better understanding,0.7783
1400108782844354566,https://twitter.com/yusufsafudien/status/1400108782844354566,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube I explained clearly, if you don’t wanna understand that’s on you",0.4019
1400108598949208070,https://twitter.com/yusufsafudien/status/1400108598949208070,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Who says you can’t have both?,0.0
1400108443894169605,https://twitter.com/yusufsafudien/status/1400108443894169605,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube I would just like to thank you because you forced me to do more research thus increasing my knowledge and belief in my creator. No sarcasm,0.3952
1400108124028157955,https://twitter.com/yusufsafudien/status/1400108124028157955,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube It doesn’t contradict free will because we still have the right to make our own decisions.,0.25
1400107977307308035,https://twitter.com/yusufsafudien/status/1400107977307308035,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF It’s not unclear verses, we just don’t know enough history nor Arabic to comprehend the depth of the verses",0.1877
1400107689787727872,https://twitter.com/yusufsafudien/status/1400107689787727872,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube No sir, you fail to understand that everything is preordained simply because the outcome is already known to god",-0.5574
1400107493699751945,https://twitter.com/yusufsafudien/status/1400107493699751945,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF Fair enough you have every right to question things you do not understand. But you fail to prove your point because so far all I’m getting is scratching the surfaces. If you dig deeper than just the literal meaning there is so much more you are missing,-0.8072
1400106650074337280,https://twitter.com/yusufsafudien/status/1400106650074337280,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Because he is all knowing and already knows the outcome,0.0
1400106501587537927,https://twitter.com/yusufsafudien/status/1400106501587537927,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF They gave the same answer for 3 miracles clearly showing that they don’t have actual proof to discredit it. Just a bunch of what if’s,0.4019
1400106219197640707,https://twitter.com/yusufsafudien/status/1400106219197640707,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF Who are they to question God?,0.2732
1400105922438078464,https://twitter.com/yusufsafudien/status/1400105922438078464,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Qadr means that nothing can happen without the will of Allah,0.0
1400105392923947009,https://twitter.com/yusufsafudien/status/1400105392923947009,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube No sir that is not exactly what Qadr means, go research it",-0.296
1400105263152177152,https://twitter.com/yusufsafudien/status/1400105263152177152,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF Clearly not, if you actually watched that first video you will see that they are trying to comprehend and decipher the verses from their own point of view. Also points 4-7 has no relevant arguments, just questions like “why didn’t god make it clear”. God answers to no one ☝🏾",0.7398
1400104452581888003,https://twitter.com/yusufsafudien/status/1400104452581888003,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF What do you believe in?,0.0
1400104402778824708,https://twitter.com/yusufsafudien/status/1400104402778824708,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube That’s not a contradiction. Free will is simply the ability to choose freely and make decisions for yourself. Qadr does not mean that the choices people make are not free. It simply means everything is preordained cause our creator is all knowing and knows that out before hand,0.577
1400103004599107586,https://twitter.com/yusufsafudien/status/1400103004599107586,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF The truth is clear to see if only you were to open up your mind and heart but I wouldn’t expect that from someone who chooses to stand with oppressors,0.6187
1400102747085709319,https://twitter.com/yusufsafudien/status/1400102747085709319,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF I’m trying to understand you but it’s easy to see that most of your arguments are mere opinions and not facts,-0.0247
1400102572338429952,https://twitter.com/yusufsafudien/status/1400102572338429952,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube That’s the thing, Arabic is an intricate language and one word could have many meanings. It’s how we choose to understand it that makes the difference. Also god answers to no one. You still haven’t pointed out a proper contradiction",-0.128
1400102116274982914,https://twitter.com/yusufsafudien/status/1400102116274982914,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube It clearly does cause that’s their opinion. There was no  actual evidence. They don’t understand that the miracle is not just the verses but the level of knowledge known at that period of time where they didn’t have any communication with the civilisation they pointed out,0.3919
1400100924731891715,https://twitter.com/yusufsafudien/status/1400100924731891715,yusufsafudien,@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF You think we give a shit what those nobody’s say? 😂,-0.1779
1400100831769280513,https://twitter.com/yusufsafudien/status/1400100831769280513,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF I didn’t call it fake, it’s clear opinionated responses. Also if you watch the video I sent you will find miracles that cannot be debunked",-0.128
1400100467330457600,https://twitter.com/yusufsafudien/status/1400100467330457600,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube Points 4-6 in that first video you sent was just questions about the verses, nothing was debunked.",0.0
1400099811517476870,https://twitter.com/yusufsafudien/status/1400099811517476870,yusufsafudien,"@jackjohnsonny @_nurmuhacire @SiriusSeaStar77 @Ophanim8 @IDF @YouTube The specifics are in the video, choose as many as you like and try to refute it. Also the videos you sent, I watched them and none of them have actual facts, they just opinionated answers. So nothing was debunked 😂",0.6597
1400084601092009985,https://twitter.com/oak95445853/status/1400084601092009985,oak95445853,@IDF This is your ex-pilot..\nhttps://t.co/m7xSxjk1ku,0.0
1400050310593216512,https://twitter.com/StevenCooko/status/1400050310593216512,StevenCooko,@_nurmuhacire @jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF Let me rephrase the question. Why did Germans support Hitler BEFORE he got iron grip on power?,0.4019
1400069291710496771,https://twitter.com/_mavimuhacire/status/1400069291710496771,_mavimuhacire,@StevenCooko @jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF ??,0.0
1400051008252911616,https://twitter.com/metinyildizel/status/1400051008252911616,metinyildizel,@IDF https://t.co/Yqi6m7HbCR,0.0
1400050351462567942,https://twitter.com/metinyildizel/status/1400050351462567942,metinyildizel,@IDF https://t.co/cFUqcYwUXD,0.0
1400015022886166532,https://twitter.com/_mavimuhacire/status/1400015022886166532,_mavimuhacire,@StevenCooko @jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF The Germans just had to support Hitler. \nBut the Palestinians are not.,0.4019
1400049031489937409,https://twitter.com/metinyildizel/status/1400049031489937409,metinyildizel,@IDF https://t.co/icMecFVQkg,0.0
1400045904489484290,https://twitter.com/metinyildizel/status/1400045904489484290,metinyildizel,@IDF https://t.co/rcyKiD39TT,0.0
1400016006056132610,https://twitter.com/_mavimuhacire/status/1400016006056132610,_mavimuhacire,"@jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF ""If you're not careful, the newspapers will have you hating the people who are being oppressed, and loving the people who are doing the oppressing""\n(Malcolm X / Malik El Şahbaz) \nYou are brainwashed.",-0.4486
1400003193388474368,https://twitter.com/StevenCooko/status/1400003193388474368,StevenCooko,@_nurmuhacire @jackjohnsonny @yusufsafudien @SiriusSeaStar77 @Ophanim8 @IDF Why did the Germans support Hitler?,0.4019
1400014794715852804,https://twitter.com/najashinha/status/1400014794715852804,najashinha,"@IDF No save life, but the people who kill Palestinian in the behalf of other Israelis. Then, your soldier have been got PTSD because traumatized by person that he killed. Let me give you the video. You can save and rewatching it again and again. If u lucky, you got your humanity back https://t.co/dTPVU3OMyo",-0.9035
